date_time	source_currency	source_amount	target_currency	target_amount	platform
2021/09/19 04:36:52	USDC	37.021299	RENBTC	0.00077353	solana
2021/09/19 04:38:05	RENBTC	0.0003847	PBTC	0.00038426	solana
2021/09/19 16:50:18	USDC	37.538595	RENBTC	0.00079024	solana
2021/09/19 16:52:12	RENBTC	0.000387	PBTC	0.00038656	solana
2021/09/19 16:55:57	RAY	0.550342	SRM	0.679885	solana
2021/09/20 07:16:04	USDC	37.825187	RENBTC	0.00082655	solana
2021/09/20 12:57:59	USDC	12.335454	RENBTC	0.00028286	solana
2021/09/20 12:58:29	RENBTC	0.00014	PBTC	0.00014018	solana
2021/09/21 01:52:30	USDC	32.414275	RENBTC	0.00076229	solana
2021/09/21 01:53:11	RENBTC	0.00038	PBTC	0.00038057	solana
2021/09/21 01:56:29	RAY	0.569199	SRM	0.721147	solana
2021/09/21 02:13:54	SOBTC	0.0115	RENBTC	0.01151075	solana
2021/09/21 11:23:42	USDC	26.168172	RENBTC	0.0006045	solana
2021/09/21 12:38:01	SOL	0.00203928	MSOL	2.386990528	solana
2021/09/21 12:44:31	MSOL	2.386990528	SOL	2.398072852	solana
2021/09/21 17:14:19	USDC	13.707196	RENBTC	0.00031935	solana
2021/09/21 17:15:10	RENBTC	0.00016	WHBTC_V1	0.00015995	solana
2021/09/22 05:37:55	USDC	25.714746	RENBTC	0.00061721	solana
2021/09/22 05:39:07	RENBTC	0.000305	PBTC	0.0003108	solana
2021/09/22 05:43:11	USDC	4000.0	ACUSD	3965.162575764	solana
2021/09/22 05:52:44	RAY	0.472315	SRM	0.612277	solana
2021/09/22 10:21:30	USDC	19.586289	RENBTC	0.00046403	solana
2021/09/22 12:14:30	SOL	0.102059281	ZSOL	0.099955766	solana
2021/09/22 12:15:59	ZSOL	0.099955766	SOL	0.099985001	solana
2021/09/22 14:54:41	USDT	0.15077	USDC	0.150702	solana
2021/09/22 15:01:54	RAY	0.155521	SRM	0.202419	solana
2021/09/22 15:05:11	USDC	17.563494	RENBTC	0.00041544	solana
2021/09/22 18:32:14	USDC	13.56213	RENBTC	0.00031274	solana
2021/09/22 18:33:03	RENBTC	0.000157	PBTC	0.00015792	solana
2021/09/22 21:30:36	SOETH	7.0	TUETH	6.926456	solana
2021/09/23 04:27:07	USDC	33.878253	RENBTC	0.00076951	solana
